product_name,source_store,target_store,suggested_qty,final_recommendation,estimated_cost,reason,cost_score,quantity_score,strategy_score,reason_bonus,heuristic_score,heuristic_grade,_estimated_cost_numeric,_suggested_qty_numeric,greedy_rank,is_greedy_selected,greedy_reason,avg_daily_sales,unit_cost,stock_qty,expiry_days,category,dead_stock_qty,sales_30d,sales_7d,abc_revenue_value,abc_grade,abc_cumulative_pct,abc_priority,abc_score,turnover_days,turnover_rate_annual,turnover_grade,turnover_score,turnover_risk_flag,disposal_risk_score,disposal_risk_grade,disposal_risk_reason,safety_stock,reorder_point,reorder_risk_score,reorder_status,reorder_advice,safety_stock_score,eoq_qty,eoq_order_cycle,eoq_total_cost,eoq_risk_score,eoq_status,eoq_advice,eoq_score,demand_forecast_7d,demand_forecast_daily,demand_forecast_upper,demand_forecast_lower,demand_trend,demand_stockout_days,demand_risk_score,demand_forecast_method,demand_forecast_score,match_score,match_score_demand,match_score_urgency,match_score_abc,match_score_cluster,match_score_dist,match_grade,match_reason,trend_rate,trend_score,trend_direction,aging_score,aging_grade,relocation_failure_score,relocation_failure_grade,substitute_conflict_score,category_balance_score,store_capacity_score,expected_sales_increase_rate,discount_sensitivity_score,disposal_avoidance_profit,disposal_avoidance_score,newsvendor_critical_ratio,newsvendor_optimal_sl,newsvendor_score,is_fresh_product,topsis_score,topsis_rank,priority_queue_score,priority_queue_rank,service_level_score,service_level_current,service_level_gap,queue_capacity_score,transport_lp_score,assignment_action,assignment_score,multiobjective_rank,multiobjective_score,lp_allocation_score,sensitivity_score,dominant_factor,varo_score,varo_grade,varo_rank,varo_weight_breakdown,vhs2_scenario_labels,vhs2_weights,sit2_EXPIRY_URGENT,sit2_COLD_EXCESS,sit2_DEMAND_SURGE,sit2_HIGH_TRANSPORT,sit2_REORDER_RISK,sit2_STRESS,vhs2_group_재고위험,vhs2_group_판매가능성,vhs2_group_점포이동적합,vhs2_group_비용절감,vhs2_group_폐기회피이익,vhs2_group_실행가능성,mcdm_score,vhs2_raw,vhs2_history_correction,vhs2,vhs2_grade,vhs2_action,vhs2_action_icon,vhs2_rank,vhs2_confidence,vhs2_confidence_label,vhs2_confidence_color,vhs2_ci_lower,vhs2_ci_upper,vhs,vhs_grade,vhs_action,source_cluster,target_cluster,is_same_cluster,is_optimal_route,network_unit_cost,network_cost_score,direct_cost,via_cost,estimated_cost_transfer,direct_distance_km,via_distance_km,recommended_distance_km,recommended_time_min,sales_30d_transfer,source_dead_stock_qty,target_shortage_qty,greedy_action,dqn_recommended_action,dqn_expected_q,dqn_match_greedy,Q_재고 이동,Q_할인,Q_폐기,Q_보류
도시락036,강남점,노원2점,23.0,프로모션 추천,22206.0,프로모션 순비용이 재배치 비용보다 낮습니다.,12.220046985121378,9.051724137931034,12,8,41.3,후순위,22206.0,23.0,449,False,Greedy 선택 후보보다 우선순위가 낮음,2.05,3295,343,1,신선식품,341,61.0,14.0,200995.0,B,0.8400030592329824,2,60.0,168.7,2.13,DEAD,6.3,True,78.0,HIGH,유통기한 임박 | 소진일수 169일 초과 | 신선/냉장 고위험 카테고리,1.8,8.0,0.0,SAFE,"재고 여유 — 현재고(343), 재주문점(8)",0.0,80.5,39.3,92893.0,100.0,OVER,과잉 발주 위험 — 현재(341개) > EOQ(80개). 발주 주기 39일 권장,100.0,14.1,2.01,2.86,1.17,STABLE,170.3,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,0.976,49.4,STABLE,33.1,LOW,76.6,HIGH,31.2,76.4,88.0,0.3,30.0,68736.0,100.0,0.385,0.385,88.5,True,15.7,95,43.9,41,100.0,0.999,4.9,51.1,50.0,HOLD,50.0,2,99.8,68.3,38.3,disposal_risk,40.9,모니터링,475,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,49.3,32.5,55.5,52.7,72.0,84.1,53.5,54.6,0.0,67.2,권장,할인 판매,🏷️,166,HIGH,신뢰도 높음 ●,#2e7d32,,,67.2,권장,할인 판매,0,2,False,False,,50.0,29175.0,0.0,29175.0,30.75,0.0,30.75,61.0,0.0,343.0,23.0,할인,할인,60.872,일치,46.582,60.872,27.793,15.241
핫바074,홍대2점,구로2점,30.0,재배치 추천,22983.0,프로모션 순비용이 재배치 비용보다 높습니다.,11.205951448707909,12.068965517241379,18,0,41.3,후순위,22983.0,30.0,450,False,Greedy 선택 후보보다 우선순위가 낮음,1.13,3442,316,3,간편식,312,34.0,8.0,117028.0,B,0.8127939376615826,2,60.0,278.8,1.29,DEAD,0.0,True,73.0,HIGH,유통기한 임박 | 소진일수 279일 초과,1.0,4.4,0.0,SAFE,"재고 여유 — 현재고(316), 재주문점(4)",0.0,73.8,65.3,55886.0,100.0,OVER,과잉 발주 위험 — 현재(315개) > EOQ(74개). 발주 주기 65일 권장,100.0,8.0,1.14,1.61,0.68,STABLE,276.5,0.0,WMA,0.0,36.9,10.0,8.4,6.0,7.5,5.0,POOR,낮은 매칭 · 폐기위험 높음,1.011,50.3,STABLE,35.0,LOW,69.6,MEDIUM,38.1,44.6,59.7,0.3,30.0,100929.0,100.0,0.385,0.385,88.5,False,14.9,116,42.4,82,100.0,0.999,4.9,28.0,50.0,HOLD,50.0,2,99.8,68.3,38.8,disposal_risk,38.5,후순위,479,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,45.4,32.8,52.9,52.7,72.0,54.7,53.1,49.5,0.0,21.8,검토,할인 판매,🏷️,410,HIGH,신뢰도 높음 ●,#2e7d32,,,21.8,검토,할인 판매,3,1,False,False,,50.0,22983.0,0.0,22983.0,23.87,0.0,23.87,48.0,0.0,316.0,30.0,재고 이동,할인,56.706,다름,52.897,56.706,27.043,14.074
마카롱054,청량리점,선릉2점,40.0,재배치 추천,26340.0,프로모션 순비용이 재배치 비용보다 높습니다.,6.824588880187941,16.379310344827587,18,0,41.2,후순위,26340.0,40.0,451,False,Greedy 선택 후보보다 우선순위가 낮음,0.74,3010,380,24,디저트,356,22.0,5.0,66220.0,C,0.9758865194200881,3,20.0,518.2,0.69,DEAD,0.0,True,34.5,LOW,소진일수 518일 초과,0.6,2.8,0.0,SAFE,"재고 여유 — 현재고(380), 재주문점(3)",0.0,59.9,80.9,45083.0,100.0,OVER,과잉 발주 위험 — 현재(379개) > EOQ(60개). 발주 주기 81일 권장,100.0,5.1,0.73,1.03,0.42,STABLE,521.6,0.0,WMA,0.0,25.5,10.0,0.0,3.0,7.5,5.0,POOR,낮은 매칭,0.965,49.1,STABLE,35.9,LOW,43.3,MEDIUM,32.5,74.2,100.0,0.3,30.0,118140.0,100.0,0.385,0.385,88.5,False,9.5,439,24.9,457,100.0,0.999,4.9,57.0,50.0,DISPOSE,30.0,2,99.8,68.2,65.0,disposal_risk,18.3,후순위,499,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,22.1,32.4,47.2,52.7,72.0,91.4,50.1,47.5,0.0,13.9,검토,보류,⏸️,452,HIGH,신뢰도 높음 ●,#2e7d32,,,13.9,검토,보류,2,6,False,False,,50.0,26340.0,0.0,26340.0,27.6,0.0,27.6,55.0,0.0,380.0,40.0,재고 이동,할인,55.498,다름,47.203,55.498,26.137,12.57
생수010,역삼점,선릉2점,37.0,프로모션 추천,27064.0,프로모션 순비용이 재배치 비용보다 낮습니다.,5.87966588358131,15.086206896551724,12,8,41.0,후순위,27064.0,37.0,452,False,Greedy 선택 후보보다 우선순위가 낮음,2.97,2515,296,0,음료,292,89.0,21.0,223835.0,A,0.7843826476323568,1,100.0,99.8,3.61,DEAD,44.6,True,70.0,HIGH,유통기한 임박 | 소진일수 100일 초과,2.5,11.4,0.0,SAFE,"재고 여유 — 현재고(296), 재주문점(11)",0.0,154.7,52.1,70054.0,89.7,OVER,과잉 발주 위험 — 현재(294개) > EOQ(155개). 발주 주기 52일 권장,89.7,20.9,2.99,4.21,1.76,STABLE,99.1,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.01,50.3,STABLE,19.4,LOW,78.3,HIGH,43.5,74.2,100.0,0.3,30.0,84602.0,100.0,0.385,0.385,88.5,False,14.7,125,38.1,207,100.0,0.999,4.9,57.0,50.0,DISPOSE,30.0,2,99.8,68.2,28.4,disposal_risk,52.5,모니터링,290,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,61.8,32.8,56.7,51.0,72.0,91.4,53.0,58.5,0.0,96.9,최적,할인 판매,🏷️,7,HIGH,신뢰도 높음 ●,#2e7d32,,,96.9,최적,할인 판매,1,6,False,False,,50.0,28689.0,0.0,28689.0,30.21,0.0,30.21,60.0,0.0,296.0,37.0,할인,할인,52.637,일치,52.172,52.637,26.108,17.178
케이크017,동대문점,상암점,21.0,프로모션 추천,21837.0,프로모션 순비용이 재배치 비용보다 낮습니다.,12.701644479248237,8.189655172413794,12,8,40.9,후순위,21837.0,21.0,453,False,Greedy 선택 후보보다 우선순위가 낮음,2.9,3543,370,5,디저트,350,87.0,20.0,308241.0,A,0.12837842519948908,1,100.0,127.6,2.82,DEAD,29.1,True,60.0,HIGH,유통기한 임박 | 소진일수 128일 초과,2.5,11.2,0.0,SAFE,"재고 여유 — 현재고(370), 재주문점(11)",0.0,109.3,37.7,96828.0,100.0,OVER,과잉 발주 위험 — 현재(368개) > EOQ(109개). 발주 주기 38일 권장,100.0,20.1,2.87,4.07,1.68,STABLE,128.9,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,0.985,49.6,STABLE,25.2,LOW,62.6,MEDIUM,39.1,65.1,50.1,0.3,30.0,67447.0,100.0,0.385,0.385,88.5,False,13.2,245,35.5,260,100.0,0.999,4.9,14.1,50.0,DISPOSE,30.0,2,99.8,68.2,30.2,disposal_risk,48.0,모니터링,393,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,53.3,32.6,51.9,52.5,72.0,55.1,52.2,51.3,0.0,31.7,검토,할인 판매,🏷️,357,HIGH,신뢰도 높음 ●,#2e7d32,,,31.7,검토,할인 판매,3,1,False,False,,50.0,23352.0,0.0,23352.0,24.28,0.0,24.28,49.0,0.0,370.0,21.0,할인,재고 이동,55.071,다름,55.071,50.55,25.115,15.549
케이크017,용산점,상암점,21.0,프로모션 추천,21837.0,프로모션 순비용이 재배치 비용보다 낮습니다.,12.701644479248237,8.189655172413794,12,8,40.9,후순위,21837.0,21.0,454,False,Greedy 선택 후보보다 우선순위가 낮음,6.92,3543,398,3,디저트,369,208.0,48.0,736944.0,A,0.12837842519948908,1,100.0,57.4,6.27,NORMAL,68.1,False,51.7,MEDIUM,유통기한 임박,5.9,26.7,0.0,SAFE,"재고 여유 — 현재고(398), 재주문점(27)",0.0,168.9,24.4,149574.0,100.0,OVER,과잉 발주 위험 — 현재(392개) > EOQ(169개). 발주 주기 24일 권장,100.0,48.2,6.89,9.74,4.03,STABLE,57.8,0.3,WMA,0.3,36.1,10.0,3.62,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,0.991,49.8,STABLE,11.4,LOW,69.6,MEDIUM,39.1,65.1,50.1,0.3,30.0,67447.0,100.0,0.385,0.385,88.5,False,12.4,304,27.8,400,100.0,0.999,4.9,14.1,50.0,DISPOSE,30.0,2,99.8,68.2,28.5,disposal_risk,51.3,모니터링,323,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,59.8,32.8,48.2,52.5,72.0,55.1,51.7,52.4,0.0,44.7,검토,보류,⏸️,287,HIGH,신뢰도 높음 ●,#2e7d32,,,44.7,검토,보류,0,1,False,False,,50.0,36816.0,0.0,36816.0,39.24,0.0,39.24,78.0,0.0,398.0,21.0,할인,할인,55.378,일치,44.92,55.378,25.709,17.993
탄산음료075,압구정점,잠원2점,32.0,재배치 추천,23964.0,프로모션 순비용이 재배치 비용보다 높습니다.,9.925606891151135,12.931034482758621,18,0,40.9,후순위,23964.0,32.0,455,False,Greedy 선택 후보보다 우선순위가 낮음,8.66,2688,282,0,음료,270,260.0,61.0,698880.0,A,0.2566958929893234,1,100.0,32.5,11.06,NORMAL,81.9,False,41.3,MEDIUM,유통기한 임박,7.4,33.4,0.0,SAFE,"재고 여유 — 현재고(282), 재주문점(33)",0.0,255.6,29.5,123668.0,7.4,OPTIMAL,"적정 발주 — EOQ(256개), 권장 발주 주기 30일",7.4,60.8,8.69,12.26,5.11,STABLE,32.5,3.7,WMA,3.7,36.3,10.0,3.78,10.0,7.5,5.0,POOR,낮은 매칭 · 핵심(A)상품,1.006,50.2,STABLE,6.3,LOW,78.3,HIGH,36.7,61.1,64.3,0.3,30.0,79255.0,100.0,0.385,0.385,88.5,False,40.4,11,22.8,488,100.0,0.999,4.9,33.1,50.0,DISPOSE,30.0,1,100.0,68.2,26.0,turnover,47.0,모니터링,417,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,58.8,34.6,49.2,38.6,72.0,63.2,67.2,51.0,0.0,30.2,검토,보류,⏸️,365,HIGH,신뢰도 높음 ●,#2e7d32,,,30.2,검토,보류,0,2,False,False,,50.0,23964.0,0.0,23964.0,24.96,0.0,24.96,50.0,0.0,282.0,32.0,재고 이동,재고 이동,49.674,일치,49.674,42.541,21.414,17.873
도시락007,압구정2점,동대문2점,25.0,재배치 추천,21714.0,프로모션 순비용이 재배치 비용보다 높습니다.,12.862176977290524,9.913793103448276,18,0,40.8,후순위,21714.0,25.0,456,False,Greedy 선택 후보보다 우선순위가 낮음,1.67,3025,317,1,신선식품,315,50.0,12.0,151250.0,A,0.6072939149445852,1,100.0,190.2,1.89,DEAD,0.0,True,78.0,HIGH,유통기한 임박 | 소진일수 190일 초과 | 신선/냉장 고위험 카테고리,1.4,6.4,0.0,SAFE,"재고 여유 — 현재고(317), 재주문점(6)",0.0,75.9,45.4,80334.0,100.0,OVER,과잉 발주 위험 — 현재(316개) > EOQ(76개). 발주 주기 45일 권장,100.0,11.9,1.7,2.39,1.01,STABLE,186.5,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.027,50.7,STABLE,35.0,LOW,76.6,HIGH,23.2,65.3,83.9,0.3,30.0,69036.0,100.0,0.385,0.385,88.5,True,16.0,85,45.2,7,100.0,0.999,4.9,48.7,50.0,DISPOSE,30.0,1,100.0,68.2,19.2,disposal_risk,47.7,모니터링,400,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,53.6,32.9,57.3,52.4,72.0,77.7,53.8,55.1,0.0,73.8,권장,할인 판매,🏷️,131,HIGH,신뢰도 높음 ●,#2e7d32,,,73.8,권장,할인 판매,3,2,False,False,,50.0,21714.0,0.0,21714.0,22.46,0.0,22.46,45.0,0.0,317.0,25.0,재고 이동,재고 이동,56.778,일치,56.778,54.304,26.496,14.821
커피031,성수점,용산점,25.0,프로모션 추천,23214.0,프로모션 순비용이 재배치 비용보다 낮습니다.,10.904463586530932,9.913793103448276,12,8,40.8,후순위,23214.0,25.0,457,False,Greedy 선택 후보보다 우선순위가 낮음,2.42,3172,366,1,음료,363,73.0,17.0,231556.0,A,0.44954488468191184,1,100.0,150.4,2.39,DEAD,16.4,True,68.0,HIGH,유통기한 임박 | 소진일수 150일 초과,2.1,9.4,0.0,SAFE,"재고 여유 — 현재고(366), 재주문점(9)",0.0,124.4,51.4,71016.0,100.0,OVER,과잉 발주 위험 — 현재(364개) > EOQ(124개). 발주 주기 51일 권장,100.0,17.0,2.43,3.43,1.43,STABLE,150.7,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.004,50.1,STABLE,29.4,LOW,76.6,HIGH,35.1,76.7,77.1,0.3,30.0,71946.0,100.0,0.385,0.385,88.5,False,14.4,144,39.8,170,100.0,0.999,4.9,44.2,50.0,DISPOSE,30.0,2,99.8,68.2,26.4,disposal_risk,47.9,모니터링,395,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,53.5,32.7,55.8,52.4,72.0,77.0,52.8,54.7,0.0,69.9,권장,할인 판매,🏷️,152,HIGH,신뢰도 높음 ●,#2e7d32,,,69.9,권장,할인 판매,4,0,False,False,,50.0,27096.0,0.0,27096.0,28.44,0.0,28.44,57.0,0.0,366.0,25.0,할인,할인,55.072,일치,52.19,55.072,26.501,15.912
커피031,상암점,용산점,25.0,프로모션 추천,23214.0,프로모션 순비용이 재배치 비용보다 낮습니다.,10.904463586530932,9.913793103448276,12,8,40.8,후순위,23214.0,25.0,458,False,Greedy 선택 후보보다 우선순위가 낮음,4.38,3172,334,3,음료,316,131.0,31.0,415532.0,A,0.44954488468191184,1,100.0,76.5,4.71,SLOW,57.5,True,61.2,HIGH,유통기한 임박 | 소진일수 76일 초과,3.8,16.9,0.0,SAFE,"재고 여유 — 현재고(334), 재주문점(17)",0.0,167.3,38.2,95540.0,97.4,OVER,과잉 발주 위험 — 현재(330개) > EOQ(167개). 발주 주기 38일 권장,97.4,30.9,4.41,6.22,2.61,STABLE,75.7,0.0,WMA,0.0,40.9,10.0,8.4,10.0,7.5,5.0,FAIR,보통 매칭 · 폐기위험 높음 · 핵심(A)상품,1.011,50.3,STABLE,14.8,LOW,69.6,MEDIUM,35.1,76.7,77.1,0.3,30.0,71946.0,100.0,0.385,0.385,88.5,False,13.4,227,33.4,290,100.0,0.999,4.9,44.2,50.0,DISPOSE,30.0,1,100.0,68.2,29.3,disposal_risk,52.7,모니터링,284,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,61.3,32.8,54.5,52.0,72.0,77.0,52.4,56.4,0.0,87.7,최적,할인 판매,🏷️,56,HIGH,신뢰도 높음 ●,#2e7d32,,,87.7,최적,할인 판매,1,0,False,False,,50.0,36816.0,0.0,36816.0,39.24,0.0,39.24,78.0,0.0,334.0,25.0,할인,할인,56.224,일치,44.066,56.224,26.032,17.943
요거트104,동대문점,선릉2점,29.0,재배치 추천,23082.0,프로모션 순비용이 재배치 비용보다 높습니다.,11.076742364917775,11.637931034482758,18,0,40.7,후순위,23082.0,29.0,459,False,Greedy 선택 후보보다 우선순위가 낮음,0.5,2928,347,9,유제품,341,15.0,4.0,43920.0,B,0.8311441504147848,2,60.0,694.0,0.52,DEAD,0.0,True,55.1,MEDIUM,소진일수 694일 초과 | 신선/냉장 고위험 카테고리,0.4,1.9,0.0,SAFE,"재고 여유 — 현재고(347), 재주문점(2)",0.0,42.2,84.4,43247.0,100.0,OVER,과잉 발주 위험 — 현재(347개) > EOQ(42개). 발주 주기 84일 권장,100.0,3.8,0.54,0.75,0.34,INCREASING,639.2,0.0,WMA,0.0,32.1,10.0,3.6,6.0,7.5,5.0,POOR,낮은 매칭,1.143,53.6,RISING,35.0,LOW,48.6,MEDIUM,40.3,74.2,100.0,0.3,30.0,78812.0,100.0,0.385,0.385,88.5,True,12.1,333,34.2,282,100.0,0.999,4.9,57.0,50.0,DISPOSE,30.0,2,99.8,68.1,46.6,disposal_risk,32.2,후순위,489,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,37.3,33.8,52.0,52.4,72.0,91.4,51.6,52.1,0.0,40.2,검토,보류,⏸️,311,HIGH,신뢰도 높음 ●,#2e7d32,,,40.2,검토,보류,3,6,False,False,,50.0,23082.0,0.0,23082.0,23.98,0.0,23.98,48.0,0.0,347.0,29.0,재고 이동,할인,53.907,다름,51.804,53.907,25.877,13.545
마카롱054,동대문2점,노원점,35.0,재배치 추천,25170.0,프로모션 순비용이 재배치 비용보다 높습니다.,8.351605324980424,14.224137931034484,18,0,40.6,후순위,25170.0,35.0,460,False,Greedy 선택 후보보다 우선순위가 낮음,1.13,3010,325,20,디저트,294,34.0,8.0,102340.0,C,0.9758865194200881,3,20.0,286.8,1.26,DEAD,0.0,True,37.5,LOW,소진일수 287일 초과,1.0,4.4,0.0,SAFE,"재고 여유 — 현재고(325), 재주문점(4)",0.0,74.0,65.5,55711.0,100.0,OVER,과잉 발주 위험 — 현재(324개) > EOQ(74개). 발주 주기 66일 권장,100.0,8.0,1.14,1.61,0.68,STABLE,284.4,0.0,WMA,0.0,25.5,10.0,0.0,3.0,7.5,5.0,POOR,낮은 매칭,1.011,50.3,STABLE,35.0,LOW,43.3,MEDIUM,32.8,51.6,91.3,0.3,30.0,101250.0,100.0,0.385,0.385,88.5,False,9.9,433,25.9,446,100.0,0.999,4.9,52.9,50.0,DISPOSE,30.0,2,99.8,68.1,64.2,disposal_risk,18.5,후순위,498,HEURISTIC 29% | ABC 14% | TURNOVER 14% | DISPOSAL_RISK 14% | SAFETY_STOCK 8% | EOQ 7% | DEMAND_FORECAST 7% | MATCH 5%,"['⏰ 유통기한 임박 (91%)', '❄️ 냉장·냉동 과잉 (80%)', '💸 배송비 상승 (100%)', '⚡ 복합 스트레스 (60%)']","{'재고위험': '24.9%', '판매가능성': '13.1%', '점포이동적합': '14.0%', '비용절감': '18.3%', '폐기회피이익': '13.7%', '실행가능성': '12.8%', '이력보정': '3.3%'}",True,True,False,True,False,True,23.4,32.8,46.9,52.3,72.0,78.1,50.4,46.1,0.0,9.8,검토,보류,⏸️,474,HIGH,신뢰도 높음 ●,#2e7d32,,,9.8,검토,보류,2,1,False,False,,50.0,25170.0,0.0,25170.0,26.3,0.0,26.3,53.0,0.0,325.0,35.0,재고 이동,할인,53.676,다름,45.196,53.676,25.304,12.601
